#YY/MM/DD,HR:MN:SC,aveconc,concent,rawconc,cnt_sec,condtmp,satttmp,satbtmp,optctmp,inlttmp,smpflow,satflow,pressur,condpwr,sattpwr,satbpwr,optcpwr,satfpwr,fillcnt,err_num
19/11/22,15:21:11,10482.1,10595,10272,62609,20,45,45.2,30.2,21.7,365,366,970,241,60,0,0,51,0,0
19/11/22,15:21:12,10472.1,10563,10241,62471,20,45.1,45.2,30.2,21.7,366,366,971,241,30,0,0,51,0,0
19/11/22,15:21:13,10499.4,10256,9951,60717,20,45.1,45.2,30.2,21.8,365,366,970,241,30,0,0,51,0,0
19/11/22,15:21:14,10474.7,9994,9705,59148,20,45.1,45.2,30.2,21.8,365,366,971,241,30,0,0,51,0,0
19/11/22,15:21:15,10392,10441,10126,61659,20,45.1,45.2,30.2,21.8,365,366,970,241,30,0,0,51,0,0
19/11/22,15:21:16,10363.5,10532,10212,62215,20,45.1,45.2,30.2,21.8,365,366,970,241,30,0,0,51,0,0
19/11/22,15:21:17,10369.1,10682,10352,63120,20,45.1,45.2,30.1,21.8,366,366,970,241,30,0,27,51,0,0
19/11/22,15:21:18,10412.3,10569,10247,62517,20,45,45.1,30.1,21.8,366,366,970,241,60,25,27,51,0,0
19/11/22,15:21:19,10477.2,10330,10022,61116,20,45,45.1,30.1,21.8,365,366,970,241,60,25,27,51,0,0
19/11/22,15:21:20,10455.1,9884,9602,58496,20,45,45.1,30.1,21.9,365,366,970,241,60,25,27,51,0,0
19/11/22,15:21:21,10366.7,10205,9903,60323,20,45.1,45.1,30.1,21.9,365,366,970,241,30,25,27,51,0,0
19/11/22,15:21:22,10278.2,10124,9828,59925,20,45.1,45.1,30.1,21.9,366,366,970,241,30,25,27,51,0,0
19/11/22,15:21:23,10170.6,10051,9760,59568,20,45.1,45,30.1,21.8,366,366,970,241,30,50,27,51,0,0
19/11/22,15:21:24,10116.4,10306,10000,60951,20,45.1,45,30.1,21.8,365,366,970,241,30,50,27,51,0,0
19/11/22,15:21:25,10204.8,10792,10456,63786,20,45.1,45,30,21.8,365,366,970,241,30,50,54,51,0,0
19/11/22,15:21:26,10355.9,10808,10471,63844,19.9,45,45,30,21.8,365,366,970,241,30,25,27,51,0,0
19/11/22,15:21:27,10475.4,10716,10386,63241,19.9,45,45.1,30,21.7,365,367,970,241,30,0,27,51,0,0
19/11/22,15:21:28,10608.1,10751,10418,63532,19.9,45,45.1,29.9,21.7,366,367,970,241,30,0,54,51,0,0
19/11/22,15:21:29,10704.6,10661,10333,63043,19.9,45,45,29.9,21.7,366,367,970,241,30,25,54,51,0,0
19/11/22,15:21:30,10743,10741,10408,63578,19.9,45,45.1,29.9,21.8,366,366,970,241,30,0,54,51,0,0
19/11/22,15:21:31,10700,10585,10263,62637,19.9,45,45,29.9,21.8,366,366,970,241,30,25,54,51,0,0
19/11/22,15:21:32,10658.6,10555,10233,62406,19.9,44.9,45,30,21.8,366,366,970,241,60,25,27,51,0,0
19/11/22,15:21:33,10614,10528,10209,62287,19.9,44.9,45,29.9,21.8,366,366,970,241,60,25,54,51,0,0
19/11/22,15:21:34,10643.2,10807,10471,63875,19.9,45,45,29.9,21.8,366,366,970,241,30,25,54,51,0,0
19/11/22,15:21:35,10637.4,10712,10380,63362,19.9,45,45,29.9,21.8,366,366,970,241,30,25,54,51,0,0
19/11/22,15:21:36,10677.8,10787,10451,63838,19.9,45,45,29.9,21.8,366,366,970,241,30,25,54,51,0,0
19/11/22,15:21:37,10712,10726,10394,63417,19.9,45,45,30,21.8,366,366,970,241,30,25,27,51,0,0
19/11/22,15:21:38,10770.8,10822,10485,63971,19.9,44.9,45,30,21.7,366,366,970,241,60,25,27,51,0,0
19/11/22,15:21:39,10783.4,10870,10528,64320,19.9,44.9,45,30,21.7,366,367,970,241,60,25,27,51,0,0
19/11/22,15:21:40,10749.2,10541,10220,62415,19.9,44.9,45,30,21.7,367,366,970,241,60,25,27,51,0,0
19/11/22,15:21:41,10758.8,10835,10497,64224,19.9,45,45,30,21.7,366,366,970,241,30,25,27,51,0,0
19/11/22,15:21:42,10806.4,10964,10618,64934,19.9,45,45,30,21.6,366,367,970,241,30,25,27,51,0,0
19/11/22,15:21:43,10807.2,10826,10488,64073,19.9,45,45,30,21.6,366,367,970,241,30,25,27,51,0,0
19/11/22,15:21:44,10794.4,10806,10470,63920,19.9,45,45,30,21.6,365,368,970,241,30,25,27,51,0,0
19/11/22,15:21:45,10858.8,10863,10523,64160,19.9,45,45,30,21.6,366,367,970,241,30,25,27,51,0,0
19/11/22,15:21:46,10873.4,10908,10565,64490,19.9,44.9,45,30,21.6,366,367,970,241,60,25,27,51,0,0
19/11/22,15:21:47,10866.8,10931,10587,64647,19.9,44.9,45,30,21.5,365,367,970,241,60,25,27,51,0,0
19/11/22,15:21:48,10881.2,10898,10555,64354,19.8,45,45,30,21.5,365,367,970,240,0,0,0,51,0,0
19/11/22,15:21:49,10912.8,10964,10617,64734,19.9,45,45,29.9,21.5,366,367,970,240,30,25,54,51,0,0
19/11/22,15:21:50,10926,10929,10585,64624,19.8,44.9,45,30,21.5,366,367,970,239,30,0,0,51,0,0
19/11/22,15:21:51,10903.6,10796,10460,63916,19.8,44.9,45,30,21.5,366,367,970,239,30,0,0,51,0,0
19/11/22,15:21:52,10880.6,10816,10478,64045,19.8,44.9,45,30,21.5,366,367,970,239,30,0,0,51,0,0
19/11/22,15:21:53,10853,10760,10425,63701,19.9,44.9,45,29.9,21.5,366,367,970,239,60,25,54,51,0,0
19/11/22,15:21:54,10793.2,10665,10337,63089,19.9,44.9,45,30,21.5,366,367,970,239,60,25,27,51,0,0
19/11/22,15:21:55,10738,10653,10325,63015,19.9,44.9,45,30,21.6,366,367,970,239,60,25,27,51,0,0
19/11/22,15:21:56,10735.2,10782,10446,63755,19.9,44.9,45,30,21.6,366,367,970,239,60,25,27,51,0,0
19/11/22,15:21:57,10728.4,10782,10447,63791,19.9,44.9,44.9,29.9,21.6,366,367,970,239,60,50,54,51,0,0
19/11/22,15:21:58,10738,10808,10472,63956,19.9,45,44.9,30,21.6,366,367,970,239,30,50,27,51,0,0
19/11/22,15:21:59,10756.2,10756,10423,63627,19.9,45,44.9,30,21.6,366,367,970,239,30,50,27,51,0,0
19/11/22,15:22:00,10786,10802,10466,63909,19.9,44.9,44.9,30,21.7,366,367,970,239,60,50,27,51,0,0
19/11/22,15:22:01,10827.6,10990,10642,64922,19.9,44.9,44.9,29.9,21.7,366,367,970,239,60,50,54,51,0,0
19/11/22,15:22:02,10812,10704,10373,63401,19.9,44.9,44.9,30,21.7,366,367,970,239,60,50,27,51,0,0
19/11/22,15:22:03,10761.4,10555,10234,62532,20,45,45,30,21.7,366,367,970,239,60,50,54,51,0,0
19/11/22,15:22:04,10710.8,10503,10184,62199,20,45,45,30,21.7,366,367,970,239,60,50,54,51,0,0
19/11/22,15:22:05,10638.4,10440,10126,61841,20,45,45,30,21.7,366,367,970,239,60,50,54,51,0,0
19/11/22,15:22:06,10592,10758,10424,63691,20,45,45,30,21.8,366,367,970,239,60,50,54,51,0,0
19/11/22,15:22:07,10667.4,11081,10727,65500,20,45,45,30,21.8,365,367,970,239,60,50,54,51,0,0
19/11/22,15:22:08,10657.2,10504,10185,62080,20,45,45,30,21.9,365,367,970,239,60,50,54,51,0,0
19/11/22,15:22:09,10691.4,10674,10345,63088,20,45.1,45,30,21.9,365,367,970,239,30,50,54,51,0,0
19/11/22,15:22:10,10723.4,10600,10275,62648,20,45.1,45,30.1,21.9,366,367,970,239,30,50,27,51,0,0
19/11/22,15:22:11,10706,10671,10342,63090,20,45.1,45.1,30.1,21.9,366,367,970,239,30,25,27,51,0,0
19/11/22,15:22:12,10523.2,10167,9869,60223,20,45.1,45.1,30.1,22,366,367,970,239,30,25,27,51,0,0
19/11/22,15:22:13,10504.8,10412,10098,61654,20,45.1,45.1,30.1,22,366,367,970,239,30,25,27,51,0,0
19/11/22,15:22:14,10407,10185,9885,60311,20,45,45.1,30.1,22,366,367,970,239,60,25,27,51,0,0
19/11/22,15:22:15,10313.6,10133,9835,60028,20,45,45.1,30.1,22,366,367,970,239,60,25,27,51,0,0
19/11/22,15:22:17,10241.6,10311,10004,61066,20,45.1,45.1,30.1,22,366,367,970,239,30,25,27,51,0,0
19/11/22,15:22:18,10256.6,10242,9938,60677,20.1,45.1,45.1,30.1,22,366,367,970,239,60,50,54,51,0,0
19/11/22,15:22:19,10211.4,10186,9886,60316,20.1,45.1,45.1,30.1,22,366,367,970,239,60,50,54,51,0,0
19/11/22,15:22:20,10266.6,10461,10146,61893,20.1,45.1,45.1,30.1,22.1,365,366,970,239,60,50,54,51,0,0
19/11/22,15:22:21,10336.4,10482,10164,61994,20.1,45.1,45.1,30.2,22.1,365,366,970,239,60,50,27,51,0,0
19/11/22,15:22:22,10356.8,10413,10101,61609,20.1,45.1,45.1,30.1,22.1,365,367,970,239,60,50,54,51,0,0
19/11/22,15:22:23,10314.2,10077,9783,59631,20.1,45.1,45.1,30.2,22.1,365,367,970,239,60,50,27,51,0,0
19/11/22,15:22:24,10292.4,10077,9783,59631,20.1,45.2,45.1,30.2,22.1,366,366,970,239,30,50,27,51,0,0
19/11/22,15:22:25,10199.2,9970,9683,59086,20.1,45.2,45.1,30.2,22.1,366,367,970,239,30,50,27,51,0,0
19/11/22,15:22:26,10113.4,10136,9838,60016,20.1,45.2,45.2,30.2,22.2,366,367,970,239,30,25,27,51,0,0
19/11/22,15:22:27,10026.1,9817,9538,58138,20.1,45.2,45.2,30.2,22.2,365,367,970,239,30,25,27,51,0,0
19/11/22,15:22:28,9979.8,9778,9501,57958,20.1,45.2,45.2,30.2,22.2,366,367,970,239,30,25,27,51,0,0
19/11/22,15:22:29,9968.5,10263,9958,60779,20.1,45.1,45.2,30.2,22.2,366,367,970,239,60,25,27,51,0,0
19/11/22,15:22:30,10002.2,10064,9771,59635,20.1,45.1,45.2,30.2,22.2,366,367,970,239,60,25,27,51,0,0
19/11/22,15:22:31,9996.1,9981,9694,59153,20.1,45.1,45.2,30.2,22.2,365,367,970,239,60,25,27,51,0,0
19/11/22,15:22:32,10016,10171,9872,60184,20.1,45.2,45.2,30.2,22.2,365,367,970,239,30,25,27,51,0,0
19/11/22,15:22:33,10114.8,10412,10100,61624,20.2,45.2,45.2,30.2,22.2,366,367,970,240,60,50,54,51,0,0
19/11/22,15:22:34,10201.1,10492,10174,62065,20.2,45.2,45.2,30.2,22.2,366,367,970,240,60,50,54,51,0,0
19/11/22,15:22:35,10291.1,10735,10403,63523,20.2,45.2,45.2,30.2,22.2,366,367,970,240,60,50,54,51,0,0
19/11/22,15:22:36,10403.9,10438,10124,61840,20.2,45.2,45.2,30.2,22.2,366,367,970,240,60,50,54,51,0,0
19/11/22,15:22:37,10482.9,10504,10186,62158,20.2,45.2,45.2,30.2,22.2,366,367,970,240,60,50,54,51,0,0
19/11/22,15:22:38,10554.1,10791,10455,63833,20.2,45.2,45.2,30.2,22.2,366,367,970,240,60,50,54,51,0,0
19/11/22,15:22:39,10633.9,10911,10568,64498,20.1,45.3,45.2,30.2,22.2,366,366,970,240,0,25,27,51,0,0
19/11/22,15:22:40,10681.3,10790,10454,63859,20.1,45.3,45.2,30.2,22.1,366,366,970,240,0,25,27,51,0,0
19/11/22,15:22:41,10719.8,10768,10434,63763,20.1,45.3,45.2,30.2,22.1,366,367,970,240,0,25,27,51,0,0
19/11/22,15:22:42,10774.6,10722,10391,63533,20.1,45.2,45.2,30.2,22,366,367,970,240,30,25,27,51,0,0
19/11/22,15:22:43,10790.4,10731,10399,63518,20.1,45.2,45.3,30.2,21.9,366,368,970,240,30,0,27,51,0,0
19/11/22,15:22:44,10772.7,10794,10459,63884,20.1,45.2,45.3,30.2,21.9,366,367,970,240,30,0,27,51,0,0
19/11/22,15:22:45,10758.8,10768,10433,63697,20.1,45.2,45.3,30.2,21.9,366,367,970,240,30,0,27,51,0,0
19/11/22,15:22:46,10754.3,10745,10412,63579,20.1,45.1,45.3,30.2,21.8,366,367,970,240,60,0,27,51,0,0
19/11/22,15:22:47,10747,10672,10344,63216,20.1,45.1,45.3,30.2,21.8,366,368,970,240,60,0,27,51,0,0
19/11/22,15:22:48,10739.4,10705,10373,63321,20.1,45.2,45.3,30.2,21.8,366,367,970,240,30,0,27,51,0,0
19/11/22,15:22:49,10728.2,10708,10377,63365,20.1,45.2,45.2,30.2,21.8,366,367,970,240,30,25,27,51,0,0
19/11/22,15:22:50,10709.8,10670,10341,63147,20.1,45.2,45.2,30.2,21.8,366,368,970,240,30,25,27,51,0,0
19/11/22,15:22:51,10690,10645,10317,62980,20.1,45.1,45.2,30.2,21.7,366,368,970,240,60,25,27,51,0,0
19/11/22,15:22:52,10670,10572,10249,62727,20,45.1,45.2,30.2,21.7,367,367,970,240,30,0,0,51,0,0
19/11/22,15:22:53,10642.7,10532,10212,62529,20,45.1,45.2,30.2,21.7,367,367,970,240,30,0,0,51,0,0
19/11/22,15:22:54,10610.6,10560,10238,62761,20,45.1,45.2,30.2,21.7,367,367,970,240,30,0,0,51,0,0
19/11/22,15:22:55,10579.1,10503,10184,62388,20,45.1,45.2,30.2,21.7,367,367,970,240,30,0,0,51,0,0
19/11/22,15:22:56,10549.4,10515,10195,62408,20,45.1,45.2,30.2,21.8,367,367,970,240,30,0,0,51,0,0
19/11/22,15:22:57,10525.3,10461,10145,62143,20,45.1,45.2,30.2,21.8,367,367,970,240,30,0,0,51,0,0
19/11/22,15:22:58,10501.8,10408,10096,61838,20,45.1,45.2,30.2,21.8,367,367,970,240,30,0,0,51,0,0
19/11/22,15:22:59,10469.1,10357,10047,61533,20,45.1,45.1,30.2,21.9,367,367,970,240,30,25,0,51,0,0
19/11/22,15:23:00,10459.1,10606,10282,62899,20.1,45,45.1,30.2,21.9,366,367,970,240,130,50,27,51,0,0
19/11/22,15:23:01,10471.5,10536,10215,62468,20.1,45,45.1,30.2,21.9,366,367,970,240,130,50,27,51,0,0
19/11/22,15:23:02,10489.3,10618,10293,62873,20,45.1,45.1,30.2,21.9,366,367,970,240,30,25,0,51,0,0
19/11/22,15:23:03,10531.1,10669,10341,63207,20,45.1,45.1,30.2,22,366,367,970,240,30,25,0,51,0,0
19/11/22,15:23:04,10589.6,10681,10353,63269,20.1,45.2,45.1,30.1,22,366,367,970,240,30,50,54,51,0,0
19/11/22,15:23:05,10600.8,10394,10083,61589,20.1,45.1,45.1,30.1,22,366,367,970,240,60,50,54,51,0,0
19/11/22,15:23:06,10562.5,10365,10054,61341,20.1,45.1,45.1,30.2,22.1,365,367,970,240,60,50,27,51,0,0
19/11/22,15:23:07,10507.8,10242,9938,60677,20.1,45.1,45.1,30.1,22.1,366,367,970,240,60,50,54,51,0,0
19/11/22,15:23:08,10443.6,10403,10091,61620,20.1,45.2,45.1,30.1,22.2,366,367,970,240,30,50,54,51,0,0
19/11/22,15:23:09,10354.5,10056,9764,59624,20.1,45.2,45.1,30.2,22.2,366,367,970,240,30,50,27,51,0,0
19/11/22,15:23:10,10293.2,10406,10093,61650,20.1,45.2,45.1,30.2,22.3,366,367,970,240,30,50,27,51,0,0
19/11/22,15:23:11,10283.4,10255,9951,60784,20.1,45.2,45.1,30.1,22.3,366,367,970,240,30,50,54,51,0,0
19/11/22,15:23:12,10271.2,10230,9927,60635,20.1,45.1,45.1,30.2,22.3,366,367,970,240,60,50,27,51,0,0
19/11/22,15:23:13,10236.5,10068,9774,59645,20.1,45.1,45.2,30.2,22.4,365,367,970,240,60,25,27,51,0,0
19/11/22,15:23:14,10201.4,10040,9748,59399,20.1,45.1,45.2,30.2,22.4,365,367,970,240,60,25,27,51,0,0
19/11/22,15:23:15,10172.3,10131,9835,59958,20.2,45.2,45.2,30.2,22.4,365,367,970,241,60,50,54,51,0,0
19/11/22,15:23:16,10094.3,9750,9475,57793,20.2,45.2,45.2,30.2,22.4,365,367,970,241,60,50,54,51,0,0
19/11/22,15:23:17,10035.1,10143,9846,60032,20.2,45.2,45.2,30.2,22.5,366,367,970,241,60,50,54,51,0,0
19/11/22,15:23:18,10029.9,10103,9808,59872,20.2,45.2,45.2,30.2,22.5,366,367,970,241,60,50,54,51,0,0
19/11/22,15:23:19,10070.3,10409,10097,61582,20.2,45.3,45.2,30.2,22.4,365,367,970,241,30,50,54,51,0,0
19/11/22,15:23:20,10088.7,9946,9660,58932,20.2,45.3,45.2,30.2,22.5,365,368,970,241,30,50,54,51,0,0
19/11/22,15:23:21,10136.4,10412,10100,61602,20.2,45.3,45.2,30.2,22.5,366,367,970,241,30,50,54,51,0,0
19/11/22,15:23:22,10234.3,10460,10144,61872,20.2,45.2,45.2,30.2,22.5,365,367,970,241,60,50,54,51,0,0
19/11/22,15:23:23,10288.2,10325,10017,61109,20.2,45.2,45.3,30.3,22.6,366,367,970,241,60,25,27,51,0,0
19/11/22,15:23:24,10280.2,10107,9813,59899,20.2,45.2,45.3,30.3,22.6,366,367,970,241,60,25,27,51,0,0
19/11/22,15:23:25,10283.9,10196,9895,60402,20.2,45.3,45.3,30.3,22.6,366,367,970,241,30,25,27,51,0,0
19/11/22,15:23:26,10297.7,10248,9944,60732,20.2,45.3,45.3,30.3,22.6,366,368,970,241,30,25,27,51,0,0
19/11/22,15:23:27,10210.9,10002,9713,59243,20.2,45.3,45.3,30.3,22.7,366,367,970,241,30,25,27,51,0,0
19/11/22,15:23:28,10184.2,10259,9954,60725,20.2,45.3,45.3,30.3,22.7,366,367,970,241,30,25,27,51,0,0
19/11/22,15:23:29,10155.8,10074,9780,59699,20.2,45.3,45.3,30.3,22.7,366,367,970,241,30,25,27,51,0,0
19/11/22,15:23:30,10146.6,10150,9853,60174,20.2,45.2,45.3,30.4,22.7,366,367,970,241,60,25,0,51,0,0
19/11/22,15:23:31,10106.2,10046,9754,59524,20.2,45.2,45.3,30.4,22.7,366,367,970,241,60,25,0,51,0,0
19/11/22,15:23:32,10028.2,9612,9344,57021,20.2,45.3,45.3,30.4,22.8,365,367,970,241,30,25,0,51,0,0
19/11/22,15:23:33,9955.8,9897,9613,58635,20.2,45.3,45.3,30.4,22.8,366,367,970,241,30,25,0,51,0,0
19/11/22,15:23:34,9910.6,9848,9567,58411,20.2,45.3,45.3,30.4,22.8,366,367,970,241,30,25,0,51,0,0
19/11/22,15:23:35,9870.8,9951,9664,59081,20.2,45.3,45.3,30.4,22.8,366,367,970,241,30,25,0,51,0,0
19/11/22,15:23:36,9933.4,10359,10049,61380,20.2,45.3,45.3,30.3,22.8,366,367,970,241,30,25,27,51,0,0
19/11/22,15:23:37,10033.4,10112,9816,59978,20.2,45.3,45.3,30.4,22.9,366,367,970,241,30,25,0,51,0,0
19/11/22,15:23:38,10115.6,10308,10001,61087,20.2,45.2,45.3,30.4,22.9,366,367,970,241,60,25,0,51,0,0
19/11/22,15:23:39,10205.2,10296,9990,60989,20.2,45.2,45.3,30.4,22.9,366,367,970,241,60,25,0,51,0,0
19/11/22,15:23:40,10310.4,10477,10160,62018,20.2,45.2,45.3,30.4,22.9,366,367,970,241,60,25,0,51,0,0
19/11/22,15:23:41,10348,10547,10226,62481,20.2,45.3,45.3,30.4,22.9,366,367,970,241,30,25,0,51,0,0
19/11/22,15:23:42,10372.2,10233,9930,60723,20.2,45.3,45.3,30.3,23,366,367,970,241,30,25,27,51,0,0
19/11/22,15:23:43,10395,10422,10108,61785,20.2,45.3,45.3,30.3,23,366,367,971,241,30,25,27,51,0,0
19/11/22,15:23:44,10444.2,10542,10221,62446,20.2,45.3,45.3,30.3,23,366,367,970,241,30,25,27,51,0,0
19/11/22,15:23:45,10394.2,10227,9925,60565,20.2,45.3,45.3,30.3,23,366,367,970,241,30,25,27,51,0,0
19/11/22,15:23:46,10368.4,10418,10104,61678,20.2,45.2,45.3,30.3,23,366,367,970,241,60,25,27,51,0,0
19/11/22,15:23:47,10453.2,10657,10329,63030,20.2,45.2,45.3,30.2,22.9,366,367,970,241,60,25,54,51,0,0
19/11/22,15:23:48,10481,10561,10239,62545,20.2,45.2,45.3,30.2,22.9,366,367,970,241,60,25,54,51,0,0
19/11/22,15:23:49,10498.4,10629,10304,62959,20.2,45.2,45.3,30.2,22.9,366,367,970,241,60,25,54,51,0,0
19/11/22,15:23:50,10579,10630,10303,62994,20.2,45.2,45.3,30.2,22.8,366,367,970,241,60,25,54,51,0,0
19/11/22,15:23:51,10631.8,10682,10353,63271,20.2,45.3,45.3,30.2,22.8,366,368,970,241,30,25,54,51,0,0
19/11/22,15:23:52,10608.2,10539,10218,62382,20.2,45.3,45.3,30.2,22.7,366,367,970,241,30,25,54,51,0,0
19/11/22,15:23:53,10621.6,10628,10301,62985,20.2,45.3,45.3,30.2,22.7,366,367,970,241,30,25,54,51,0,0
19/11/22,15:23:54,10659.8,10820,10481,64055,20.2,45.3,45.3,30.2,22.7,366,367,970,241,30,25,54,51,0,0
19/11/22,15:23:55,10714.2,10902,10559,64552,20.2,45.3,45.3,30.2,22.7,366,368,970,241,30,25,54,51,0,0
19/11/22,15:23:56,10748,10851,10512,64230,20.2,45.2,45.3,30.2,22.6,366,368,970,241,60,25,54,51,0,0
19/11/22,15:23:57,10813.6,10867,10526,64326,20.2,45.2,45.3,30.2,22.6,366,368,970,241,60,25,54,51,0,0
19/11/22,15:23:58,10836.2,10741,10409,63613,20.2,45.2,45.3,30.2,22.6,366,368,970,241,60,25,54,51,0,0
19/11/22,15:23:59,10809.4,10686,10355,63315,20.2,45.3,45.3,30.2,22.6,366,368,970,241,30,25,54,51,0,0
19/11/22,15:24:00,10791.6,10813,10475,64046,20.2,45.3,45.3,30.2,22.6,367,368,970,241,30,25,54,51,0,0
19/11/22,15:24:01,10771.2,10749,10415,63808,20.2,45.3,45.3,30.2,22.5,367,368,970,241,30,25,54,51,0,0
19/11/22,15:24:02,10805.2,11037,10686,65431,20.2,45.3,45.3,30.3,22.5,367,368,970,241,30,25,27,51,0,0
19/11/22,15:24:03,10815.8,10794,10457,63990,20.2,45.2,45.3,30.2,22.5,367,368,970,241,60,25,54,51,0,0
19/11/22,15:24:04,10827,10742,10409,63727,20.2,45.2,45.3,30.2,22.5,367,368,970,241,60,25,54,51,0,0
19/11/22,15:24:05,10794,10648,10321,63209,20.2,45.2,45.3,30.3,22.5,367,368,970,241,60,25,27,51,0,0
19/11/22,15:24:06,10774,10649,10322,63213,20.2,45.3,45.2,30.3,22.5,366,368,970,241,30,50,27,51,0,0
19/11/22,15:24:07,10690.6,10620,10295,62937,20.2,45.3,45.2,30.3,22.5,366,368,970,241,30,50,27,51,0,0
19/11/22,15:24:08,10646,10571,10248,62648,20.2,45.3,45.2,30.3,22.5,366,368,971,241,30,50,27,51,0,0
19/11/22,15:24:09,10622.2,10623,10298,62967,20.2,45.3,45.3,30.3,22.5,366,368,970,241,30,25,27,51,0,0
19/11/22,15:24:10,10622.4,10649,10321,63106,20.2,45.3,45.2,30.3,22.4,366,368,971,241,30,50,27,51,0,0
19/11/22,15:24:11,10611.6,10595,10271,62790,20.2,45.2,45.3,30.3,22.4,366,368,971,241,60,25,27,51,0,0
19/11/22,15:24:12,10626,10692,10361,63372,20.2,45.2,45.3,30.4,22.4,366,368,971,241,60,25,0,51,0,0
19/11/22,15:24:13,10674.4,10813,10475,64046,20.2,45.2,45.3,30.3,22.4,366,368,971,241,60,25,27,51,0,0
19/11/22,15:24:14,10733.4,10918,10575,64626,20.2,45.3,45.3,30.4,22.5,367,368,971,241,30,25,0,51,0,0
19/11/22,15:24:15,10756.6,10765,10431,63809,20.2,45.3,45.3,30.4,22.5,366,368,971,241,30,25,0,51,0,0
19/11/22,15:24:16,10803.4,10829,10491,64135,20.2,45.3,45.3,30.4,22.6,367,368,971,241,30,25,0,51,0,0
19/11/22,15:24:17,10818.8,10769,10435,63863,20.2,45.3,45.3,30.4,22.6,367,368,971,241,30,25,0,51,0,0
19/11/22,15:24:18,10771.6,10577,10254,62755,20.3,45.2,45.3,30.4,22.6,367,368,970,243,130,50,27,51,0,0
19/11/22,15:24:19,10660.6,10363,10053,61516,20.3,45.3,45.3,30.4,22.7,366,368,970,244,61,50,27,51,0,0
19/11/22,15:24:20,10614.4,10534,10213,62351,20.3,45.3,45.3,30.4,22.8,366,368,970,245,61,50,27,51,0,0
19/11/22,15:24:21,10594.6,10730,10397,63447,20.3,45.4,45.3,30.4,22.8,366,368,970,246,30,50,27,51,0,0
19/11/22,15:24:22,10592.6,10759,10424,63664,20.2,45.4,45.3,30.4,22.8,366,368,970,245,0,25,0,51,0,0
19/11/22,15:24:23,10661.4,10921,10576,64656,20.2,45.4,45.3,30.4,22.8,366,368,970,245,0,25,0,51,0,0
19/11/22,15:24:24,10759,10851,10512,64295,20.2,45.3,45.3,30.4,22.8,366,368,970,245,30,25,0,51,0,0
19/11/22,15:24:25,10801.4,10746,10412,63662,20.2,45.3,45.3,30.4,22.8,366,369,970,245,30,25,0,51,0,0
19/11/22,15:24:26,10838.2,10914,10571,64591,20.1,45.3,45.3,30.4,22.8,366,368,970,245,0,0,0,51,0,0
19/11/22,15:24:27,10889.4,11015,10665,65187,20.1,45.2,45.3,30.4,22.8,367,368,970,245,30,0,0,51,0,0
19/11/22,15:24:28,10865.4,10801,10465,64099,20.1,45.2,45.3,30.4,22.7,367,368,970,245,30,0,0,51,0,0
19/11/22,15:24:29,10872.8,10888,10547,64633,20.1,45.2,45.3,30.4,22.7,367,368,970,245,30,0,0,51,0,0
19/11/22,15:24:30,10894.6,10855,10515,64468,20,45.2,45.3,30.4,22.7,367,368,970,245,0,0,0,51,0,0
19/11/22,15:24:31,10867.4,10778,10442,63993,20,45.2,45.3,30.3,22.7,367,369,970,245,0,0,0,51,0,0
19/11/22,15:24:33,10845.2,10904,10561,64688,20,45.1,45.3,30.3,22.7,367,369,970,245,30,0,0,51,0,0
19/11/22,15:24:33,10871,10930,10586,64903,20,45.1,45.3,30.3,22.7,367,368,970,245,30,0,0,51,0,0
19/11/22,15:24:35,10871.8,10892,10550,64645,20,45.1,45.3,30.3,22.8,367,368,970,245,30,0,0,51,0,0
19/11/22,15:24:36,10873.6,10864,10524,64460,20,45,45.3,30.3,22.8,367,368,970,245,61,0,0,51,0,0
19/11/22,15:24:37,10904.8,10934,10590,64951,19.9,45,45.3,30.3,22.8,367,369,970,245,30,0,0,51,0,0
19/11/22,15:24:38,10857.6,10668,10339,63361,19.9,45.1,45.2,30.3,22.8,367,369,970,245,0,0,0,51,0,0
19/11/22,15:24:39,10834,10812,10475,64196,19.9,45.1,45.2,30.3,22.9,367,369,970,245,0,0,0,51,0,0
19/11/22,15:24:40,10810.2,10773,10439,63976,19.9,45,45.2,30.3,22.9,367,369,970,245,30,0,0,51,0,0
19/11/22,15:24:41,10800,10813,10476,64233,19.9,45,45.2,30.2,22.9,367,369,970,245,30,0,0,51,0,0
19/11/22,15:24:42,10770.4,10786,10450,64039,19.9,45,45.2,30.2,22.9,367,369,970,245,30,0,0,51,0,0
19/11/22,15:24:43,10764.6,10639,10312,63218,19.9,45,45.2,30.2,23,367,369,970,245,30,0,0,51,0,0
19/11/22,15:24:44,10718.2,10580,10257,62861,19.9,45,45.2,30.2,23,367,368,970,245,30,0,0,51,0,0
19/11/22,15:24:45,10703.6,10700,10370,63548,19.9,45,45.1,30.2,23,367,369,970,245,30,0,0,51,0,0
19/11/22,15:24:46,10677.6,10683,10354,63408,19.9,45,45.1,30.2,23,367,369,970,245,30,0,0,51,0,0
19/11/22,15:24:47,10655.6,10676,10346,63374,19.9,44.9,45.1,30.2,23,367,369,970,245,61,0,0,51,0,0
19/11/22,15:24:48,10638.7,10458,10142,62091,19.9,44.9,45.1,30.2,23,367,369,970,245,61,0,0,51,0,0
